Date,Sessions,New Users,Pages,Transactions,Revenue,Group
20170826,2570,1505,17655.9,288,8343.64,Control
20170810,2566,1562,17808.04,296,8708.2,Control
20170715,2564,1519,18691.56,258,7848.6,Control
20170627,2563,1409,15864.97,226,6107.97,Control
20170820,2561,1524,19489.21,325,10326.61,Control
20170810,2559,1531,17017.35,280,7255.57,Control
20170713,2557,1522,17899,269,7204.94,Control
20170729,2556,1515,17304.12,227,6593.17,Control
20170823,2538,1451,15583.32,247,6359.68,Control
20170621,2536,1374,17473.04,274,6027.72,Control
20170612,2533,1410,15198,220,5183.46,Control
20170801,2533,1516,16616.48,246,7208.78,Control
20170823,2527,1480,15692.67,256,7019.26,Control
20170706,2519,1422,17355.91,265,6718.59,Control
20170719,2517,1528,18021.72,277,8254.73,Control
20170613,2513,1441,16610.93,220,5467.68,Control
20170603,2512,1471,21075.68,361,11727.94,Control
20170817,2511,1512,16823.7,248,6581.82,Control
20170808,2509,1496,15881.97,222,6645.97,Control
20170816,2507,1537,15518.33,225,5581.63,Control
20170825,2506,1463,18970.42,306,8204.78,Control
20170824,2498,1445,15612.5,260,7582.45,Control
20170815,2496,1436,15724.8,232,6231.32,Control
20170717,2494,1396,15437.86,213,5128.42,Control
20170805,2490,1506,20293.5,351,11350.49,Control
20170826,2489,1446,19414.2,315,9662.48,Control
20170628,2486,1426,16208.72,258,6835.39,Control
20170824,2483,1439,15320.11,258,6315.18,Control
20170712,2479,1392,17427.37,280,6319.55,Control
20170813,2477,1450,18825.2,338,10798.36,Control
20170711,2476,1425,16688.24,236,6742.63,Control
20170718,2476,1428,16935.84,272,7846.72,Control
20170724,2471,1460,16333.31,205,5905.42,Control
20170731,2471,1365,15394.33,219,5512.91,Control
20170731,2471,1427,16456.86,232,7184.61,Control
20170702,2463,1446,19112.88,303,9874.2,Control
20170614,2461,1372,16193.38,234,5815.43,Control
20170809,2450,1502,16660,273,7686.23,Control
20170701,2444,1411,18501.08,290,9627,Control
20170720,2444,1476,17865.64,297,8694.09,Control
20170814,2442,1391,14188.02,208,4972.86,Control
20170624,2441,1433,19698.87,338,10933,Control
20170611,2440,1404,19398,343,10688.25,Control
20170730,2439,1400,17975.43,285,8313.08,Control
20170818,2438,1393,19479.62,344,9765.55,Control
20170710,2434,1340,15090.8,211,5033.08,Control
20170709,2433,1437,19609.98,332,10427.21,Control
20170824,2429,1471,17148.74,290,7415.91,Control
20170718,2428,1406,16413.28,223,5324.74,Control
20170620,2426,1337,15963.08,165,4004.6,Control
20170813,2424,1483,16701.36,234,7064.02,Control
20170605,2421,1356,15082.83,216,5580.67,Control
20170714,2418,1438,18135,280,7355.42,Control
20170604,2416,1395,19207.2,277,8212.1,Control
20170712,2416,1484,16549.6,265,7350.79,Control
20170808,2415,1477,16059.75,225,5803.35,Control
20170704,2414,1385,15353.04,209,6022,Control
20170803,2414,1476,19215.44,287,8717.89,Control
20170624,2413,1362,18821.4,291,8923.82,Control
20170619,2410,1315,15930.1,225,6096.1,Control
20170721,2410,1466,18340.1,295,8191.64,Control
20170610,2405,1386,19167.85,299,8978.02,Control
20170831,2404,1403,16731.84,297,9195.09,Control
20170622,2396,1388,18281.48,309,8438.84,Control
20170722,2387,1409,17305.75,227,6653.34,Control
20170816,2386,1459,16773.58,270,8050.31,Control
20170706,2385,1368,17625.15,263,7360.04,Control
20170807,2384,1377,14971.52,214,5326.08,Control
20170822,2384,1401,14995.36,221,5581.36,Control
20170813,2384,1442,16807.2,224,6199.36,Control
20170608,2384,1420,17975.36,302,8326.93,Control
20170710,2383,1384,14464.81,193,5656.48,Control
20170720,2382,1377,17436.24,271,7011.9,Control
20170716,2381,1359,19190.86,320,9854.87,Control
20170810,2378,1407,17002.7,258,6804.94,Control
20170601,2377,1428,18160.28,283,8428.6,Control
20170807,2375,1323,15010,232,6437.73,Control
20170726,2374,1374,15810.84,222,5532.57,Control
20170811,2374,1355,18564.68,343,8955.75,Control
20170803,2373,1430,17251.71,213,5911.53,Control
20170625,2373,1374,19316.22,321,10157.2,Control
20170629,2371,1343,17663.95,297,8393.65,Control
20170806,2370,1349,17585.4,188,5114.29,Control
20170704,2370,1367,16376.7,211,6738.18,Control
20170719,2369,1362,17483.22,244,6555.61,Control
20170830,2368,1371,15841.92,280,6950.93,Control
20170815,2368,1402,15036.8,249,6338.48,Control
20170801,2363,1367,15430.39,254,6602.06,Control
20170820,2362,1443,15825.4,251,7885.26,Control
20170820,2362,1370,16628.48,225,6862.78,Control
20170701,2360,1335,17865.2,260,7508.61,Control
20170728,2354,1333,18996.78,358,10672.42,Control
20170715,2338,1379,17441.48,249,7434.78,Control
20170616,2330,1305,16706.1,267,6962.17,Control
20170713,2330,1383,17498.3,274,8119.15,Control
20170623,2328,1367,19415.52,312,9047.42,Control
20170711,2327,1334,15241.85,207,5323.85,Control
20170810,2326,1396,15514.42,243,6794.04,Control
20170604,2326,1426,17840.42,309,9814.87,Control
20170821,2320,1277,14314.4,225,5694.37,Control
20170724,2316,1409,15818.28,234,6838.06,Control
20170606,2311,1347,15021.5,234,5402.16,Control
20170815,2310,1417,14691.6,241,6367.53,Control
20170725,2310,1417,16239.3,267,8258.22,Control
20170822,2303,1414,14946.47,236,5838.95,Control
20170725,2300,1361,15387,227,5684.3,Control
20170629,2295,1326,16983,285,7233.53,Control
20170806,2292,1319,16066.92,224,6573.87,Control
20170608,2287,1298,16763.71,270,7564.86,Control
20170731,2284,1326,16262.08,298,8946.69,Control
20170817,2282,1381,16339.12,263,8240.26,Control
20170828,2280,1345,13999.2,192,6112.04,Control
20170723,2275,1314,15834,231,6630.12,Control
20170705,2275,1340,15401.75,240,6998.6,Control
20170626,2274,1291,15576.9,255,7473.87,Control
20170814,2273,1349,14433.55,214,6434.58,Control
20170602,2272,1343,17062.72,292,7758.73,Control
20170808,2271,1367,16669.14,253,7162.53,Control
20170615,2267,1368,16571.77,285,8385.78,Control
20170707,2266,1321,17969.38,273,7548.6,Control
20170620,2265,1373,14903.7,193,5633.08,Control
20170827,2263,1376,14845.28,225,6484.48,Control
20170630,2244,1256,16740.24,297,8209.49,Control
20170717,2241,1352,15709.41,236,6883.8,Control
20170821,2241,1266,14678.55,252,6968.52,Control
20170612,2240,1366,15478.4,260,7385.55,Control
20170703,2240,1337,15814.4,265,7679.54,Control
20170618,2239,1299,18135.9,239,9098.77,Control
20170801,2238,1351,15733.14,276,7841.54,Control
20170829,2238,1332,13942.74,253,7243.65,Control
20170627,2236,1301,15316.6,218,5423.47,Control
20170716,2231,1274,16710.19,233,6853.7,Control
20170823,2230,1388,14851.8,231,5967.11,Control
20170618,2223,1233,18317.52,307,9652.42,Control
20170824,2223,1329,16138.98,299,9031.17,Control
20170827,2223,1323,16983.72,295,9520.03,Control
20170616,2220,1294,18537,303,8349.67,Control
20170829,2215,1288,14043.1,230,5417.82,Control
20170723,2213,1259,16287.68,262,7564.14,Control
20170822,2210,1320,14011.4,235,6864.99,Control
20170701,2208,1249,17487.36,274,7759.45,Control
20170628,2208,1243,16096.32,254,7667.7,Control
20170804,2206,1271,18420.1,264,7658.9,Control
20170607,2201,1320,16221.37,251,7078.32,Control
20170712,2200,1310,15796,260,6352.5,Control
20170802,2200,1277,14696,221,5850.27,Control
20170831,2200,1315,15026,252,6693.03,Control
20170603,2193,1262,16513.29,257,7040.01,Control
20170703,2190,1323,14256.9,199,5417.05,Control
20170614,2188,1314,15994.28,242,7074.46,Control
20170717,2184,1245,14938.56,241,6051.68,Control
20170609,2179,1253,16560.4,230,6197.7,Control
20170729,2175,1205,17769.75,295,8507.43,Control
20170807,2175,1325,14898.75,256,7600.29,Control
20170712,2170,1298,15385.3,261,7093.32,Control
20170617,2164,1201,15018.16,218,6501.74,Control
20170831,2164,1315,16294.92,310,9203.64,Control
20170705,2163,1243,13151.04,146,3747.9,Control
20170718,2162,1256,14593.5,226,5522.99,Control
20170621,2161,1281,16337.16,266,7533.45,Control
20170616,2160,1186,18943.2,338,10167.32,Control
20170624,2159,1168,16278.86,242,7182.63,Control
20170811,2158,1372,13185.38,211,5945.08,Control
20170630,2158,1201,17803.5,305,8106.46,Control
20170806,2157,1287,17450.13,305,9446.92,Control
20170626,2153,1162,13628.49,215,5125.07,Control
20170829,2153,1284,14102.15,242,6072.87,Control
20170615,2152,1225,15666.56,247,6045,Control
20170718,2149,1260,16096.01,241,6854.89,Control
20170625,2145,1182,16387.8,278,8073.53,Control
20170706,2145,1236,15615.6,256,6830.33,Control
20170601,2142,1247,15765.12,233,5913.42,Control
20170627,2131,1261,16089.05,257,7156.97,Control
20170710,2131,1265,14874.38,231,6705.78,Control
20170830,2130,1313,10245.3,99,2468.14,Control
20170708,2127,1248,16186.47,223,6260.95,Control
20170713,2124,1236,15972.48,256,6614.64,Control
20170830,2121,1254,14825.79,257,6878.33,Control
20170714,2121,1207,18410.28,323,9390.85,Control
20170606,2120,1274,15603.2,230,5779.61,Control
20170706,2117,1250,14607.3,237,6467.18,Control
20170821,2116,1236,13076.88,210,5370.66,Control
20170613,2116,1267,14261.84,243,6827.85,Control
20170730,2113,1224,14643.09,213,5745.16,Control
20170803,2112,1242,16008.96,189,4819.83,Control
20170807,2109,1233,14172.48,204,5423.07,Control
20170830,2104,1260,13802.24,219,6269.85,Control
20170622,2102,1158,15849.08,255,6501.2,Control
20170605,2099,1173,14252.21,224,6040.76,Control
20170827,2098,1186,15818.92,262,8018.02,Control
20170602,2096,1278,18340,329,9421.61,Control
20170727,2094,1170,14302.02,229,5904.72,Control
20170731,2084,1216,15817.56,198,5068.77,Control
20170817,2084,1198,14608.84,215,6180.77,Control
20170802,2080,1235,15600,265,7518.17,Control
20170816,2077,1201,14331.3,172,4382.49,Control
20170705,2073,1187,14158.59,261,7210.05,Control
20170731,2072,1155,14421.12,217,5836.16,Control
20170828,2072,1191,12577.04,212,5061.75,Control
20170726,2071,1171,13999.96,215,5086.34,Control
20170818,2069,1186,16489.93,267,8512.61,Control
20170619,2068,1198,14641.44,229,6642.03,Control
20170823,2068,1274,13917.64,250,6956.54,Control
20170801,2067,1211,14117.61,218,5873.85,Control
20170709,2066,1232,15970.18,220,6458.25,Control
20170628,2065,1163,14682.15,218,5500.57,Control
20170809,2057,1232,14337.29,190,5209.74,Control
20170802,2056,1189,15522.8,182,4637.07,Control
20170716,2052,1194,15759.36,245,7097.92,Control
20170818,2049,1332,12089.1,177,4914.53,Control
20170812,2046,1168,16940.88,311,9450.02,Control
20170623,2045,1163,17157.55,282,8539.13,Control
20170606,2038,1213,14877.4,242,6991.44,Control
20170618,2036,1112,15717.92,207,6321.82,Control
20170721,2033,1301,13153.51,193,5622.65,Control
20170819,2029,1175,14121.84,235,6730.85,Control
20170801,2028,1165,15534.48,193,4934.16,Control
20170814,2027,1258,12567.4,196,5014.73,Control
20170726,2023,1131,15314.11,249,6788.13,Control
20170814,2023,1207,13109.04,217,6253.62,Control
20170730,2017,1109,16398.21,267,7996.57,Control
20170815,2008,1249,13594.16,210,6380.26,Control
20170720,2007,1148,14289.84,205,5441.13,Control
20170721,2006,1177,16649.8,304,8419.54,Control
20170611,1998,1130,14885.1,246,6957.89,Control
20170605,1998,1179,13646.34,229,6416.31,Control
20170821,1998,1194,13426.56,259,7607.7,Control
20170711,1995,1163,15142.05,220,5849.8,Control
20170828,1992,1179,13266.72,257,6915.29,Control
20170607,1990,1152,14527,206,4917.09,Control
20170614,1990,1118,15283.2,238,5961.7,Control
20170609,1982,1148,15637.98,273,7481.84,Control
20170830,1982,1168,14171.3,274,7886.64,Control
20170615,1981,1120,13807.57,195,5200.85,Control
20170711,1975,1176,13904,210,6443.14,Control
20170618,1973,1203,12074.76,161,5610.63,Control
20170808,1971,1139,13599.9,210,5233.46,Control
20170804,1963,1248,12622.09,203,6065.94,Control
20170610,1963,1127,14172.86,238,6609.09,Control
20170707,1961,1154,15335.02,261,7073.71,Control
20170714,1957,1101,16419.23,296,8706.24,Control
20170806,1956,1058,16097.88,277,8329.64,Control
20170813,1956,1122,15295.92,258,7728.93,Control
20170713,1955,1130,14662.5,249,6403.07,Control
20170805,1955,1101,16402.45,289,8901.79,Control
20170816,1953,1097,14354.55,252,6294.86,Control
20170604,1952,1142,14737.6,220,6014.62,Control
20170809,1950,1125,13669.5,253,6562.77,Control
20170612,1944,1132,13666.32,216,5775.09,Control
20170725,1941,1076,13451.13,223,5492.56,Control
20170721,1936,1314,12196.8,193,4823.73,Control
20170727,1930,1095,15285.6,276,7216.92,Control
20170704,1930,1082,13992.5,213,6080.73,Control
20170825,1929,1200,11901.93,183,5142.01,Control
20170705,1926,1106,13886.46,227,5755.05,Control
20170828,1926,1156,12538.26,224,5582.14,Control
20170613,1918,1087,13234.2,198,4890.16,Control
20170619,1918,1058,13617.8,185,4659.42,Control
20170620,1916,1040,13565.28,160,4144.45,Control
20170621,1916,1084,14005.96,213,5486.22,Control
20170623,1913,1186,12511.02,179,4932.24,Control
20170719,1909,1101,13802.07,191,4923.27,Control
20170808,1907,1093,13749.47,261,6714.19,Control
20170615,1901,1086,14789.78,267,7053.48,Control
20170829,1900,1172,13376,254,7006.3,Control
20170714,1895,1228,11767.95,159,4885.1,Control
20170723,1889,1087,15527.58,274,8160.5,Control
20170624,1885,1088,16305.25,287,7902.11,Control
20170608,1885,1111,14816.1,225,5950.07,Control
20170722,1882,1067,14999.54,257,7563.19,Control
20170703,1881,1082,13035.33,169,4668.21,Control
20170601,1880,1087,14795.6,279,7258.39,Control
20170604,1880,1082,16374.8,310,8966.64,Control
20170728,1879,1048,16347.3,304,9034.81,Control
20170707,1878,1061,17089.8,326,9856.62,Control
20170608,1876,1050,13882.4,229,6006.69,Control
20170617,1874,1022,15010.74,249,8024.72,Control
20170629,1869,1029,13606.32,207,5238.37,Control
20170815,1863,1056,12295.8,178,4641.29,Control
20170602,1859,1039,16117.53,289,8112.16,Control
20170610,1857,1050,15394.53,289,8074.67,Control
20170710,1856,1049,12509.44,188,4951.67,Control
20170803,1856,1040,14977.92,225,5949.55,Control
20170820,1854,1035,14108.94,258,7742.41,Control
20170822,1849,1096,12351.32,220,6223.16,Control
20170824,1848,1113,13398,226,6062.94,Control
20170702,1843,1055,14393.83,227,6399.08,Control
20170622,1840,1004,13910.4,232,5417.62,Control
20170709,1837,1072,13740.76,209,6195.05,Control
20170625,1836,979,15477.48,260,7594.6,Control
20170611,1835,1066,13505.6,204,5646.17,Control
20170802,1834,1025,14598.64,260,7017.91,Control
20170720,1833,1049,15012.27,238,6777.49,Control
20170707,1830,1169,11272.8,152,3966.19,Control
20170616,1827,1132,14871.78,250,7373.44,Control
20170728,1824,1117,10433.28,146,3702.25,Control
20170617,1821,1010,14586.21,252,6981.98,Control
20170609,1820,1030,15597.4,290,8786.51,Control
20170812,1817,1150,10429.58,148,4205.08,Control
20170702,1815,1000,13830.3,215,5985.71,Control
20170628,1815,1007,13122.45,214,5486.45,Control
20170724,1815,996,12342,184,4908.44,Control
20170825,1814,1102,15582.26,298,9041.91,Control
20170611,1810,992,15493.6,276,8258.92,Control
20170603,1809,1056,14544.36,250,7547.68,Control
20170625,1809,1008,13875.03,215,6123.05,Control
20170712,1808,1105,13433.44,229,5763.84,Control
20170821,1808,1016,12113.6,195,5582.77,Control
20170630,1806,1078,11088.84,181,5003.55,Control
20170804,1805,1032,15450.8,255,7406.05,Control
20170716,1805,1042,14367.8,257,7576.37,Control
20170819,1802,1150,10595.76,145,4008.13,Control
20170818,1802,1263,10307.44,155,3794.81,Control
20170831,1796,1069,13380.2,213,6386.43,Control
20170818,1796,1111,15912.56,286,8350.17,Control
20170807,1794,1031,12719.46,182,4514.49,Control
20170616,1793,1037,14128.84,202,5816.53,Control
20170822,1793,1036,12766.16,197,4998.39,Control
20170617,1789,1018,13703.74,209,6510.42,Control
20170805,1788,1151,11210.76,160,4395.04,Control
20170704,1787,1021,13527.59,200,5965.12,Control
20170712,1784,1033,12826.96,207,5487.28,Control
20170616,1781,1028,13304.07,194,5957.1,Control
20170823,1780,1032,12175.2,178,4427.82,Control
20170817,1779,1015,13467.03,253,6837.59,Control
20170628,1778,967,13583.92,235,6408.07,Control
20170623,1777,988,15530.98,287,8126.28,Control
20170717,1777,1000,11941.44,178,4507.14,Control
20170609,1777,1073,13469.66,232,6919.86,Control
20170722,1767,1126,10107.24,150,4339.52,Control
20170811,1766,1056,14958.02,270,8311.64,Control
20170715,1765,1130,10660.6,142,4186.31,Control
20170714,1765,1244,10713.55,157,4037.86,Control
20170721,1764,966,15346.8,273,8275.91,Control
20170811,1763,1240,9890.43,127,3577.1,Control
20170724,1760,981,12724.8,213,5793.75,Control
20170829,1759,1011,12066.74,204,5117.39,Control
20170818,1758,1016,13255.32,212,5693.91,Control
20170719,1758,1023,13290.48,205,5554.43,Control
20170715,1757,1017,14899.36,259,7742.82,Control
20170618,1754,1001,14803.76,225,7944.61,Control
20170627,1749,978,12347.94,194,4676.88,Control
20170826,1748,1005,13616.92,246,7772.14,Control
20170623,1748,1038,13547,185,5500.02,Control
20170708,1747,981,14325.4,231,6717.73,Control
20170629,1744,956,13760.16,248,6484.43,Control
20170601,1743,993,13299.09,209,5413.85,Control
20170602,1741,1077,15442.67,251,7002.51,Control
20170609,1738,1066,11679.36,178,4823.59,Control
20170609,1733,1039,13361.43,195,5762.52,Control
20170617,1733,983,13552.06,185,5349.28,Control
20170814,1731,975,11355.36,152,3632.56,Control
20170617,1726,998,12686.1,160,5099.96,Control
20170830,1723,1053,12095.46,215,5401.99,Control
20170825,1720,966,14671.6,314,9674.5,Control
20170811,1720,1042,15067.2,282,8765.85,Control
20170603,1719,997,14817.78,244,7905.24,Control
20170731,1719,975,13683.24,254,6870.61,Control
20170825,1718,1165,10393.9,167,4623.46,Control
20170706,1716,961,12389.52,179,4758.54,Control
20170806,1712,1079,10819.84,155,4216.01,Control
20170717,1712,970,13045.44,183,5261.94,Control
20170827,1711,941,14423.73,263,8410.83,Control
20170626,1710,878,11371.5,167,3978.86,Control
20170807,1706,978,12504.98,211,5508.2,Control
20170818,1705,1039,12327.15,185,4868.68,Control
20170805,1704,943,13154.88,209,6624.45,Control
20170714,1697,1046,14254.8,202,5561.21,Control
20170729,1694,987,12976.04,182,5601.86,Control
20170728,1694,1104,9994.6,155,4301.1,Control
20170804,1693,1000,14898.4,217,5846.91,Control
20170826,1691,1036,9841.62,127,3866.17,Control
20170701,1690,923,13351,224,6590.8,Control
20170614,1690,952,12522.9,172,4098.8,Control
20170811,1690,1054,12472.2,194,6101.55,Control
20170729,1689,1089,9711.75,131,3772.51,Control
20170722,1686,1014,13471.14,199,6117.76,Control
20170622,1686,932,13926.36,248,6613.07,Control
20170630,1685,1105,10901.95,159,4143.3,Control
